Store,Month,Day,Slot,Estimated Cleaning Time (minutes),Frequency
1582,10,Wednesday,4 hours,228,Quarterly
1751,10,Thursday,4 hours,398,Monthly
1361,10,Friday,4 hours,156,Quarterly
1552,10,Monday,4 hours,269,Monthly
1941,10,Tuesday,4 hours,279,Monthly
1808,10,Wednesday,4 hours,216,Quarterly
1562,10,Thursday,4 hours,180,Quarterly
1619,10,Friday,4 hours,181,Quarterly
1240,10,Monday,4 hours,203,Quarterly
1331,10,Tuesday,4 hours,212,Quarterly
1423,10,Wednesday,4 hours,143,Quarterly
1225,10,Thursday,4 hours,193,Quarterly
1937,10,Friday,4 hours,261,Quarterly
1520,10,Monday,4 hours,176,Quarterly
1571,10,Tuesday,4 hours,164,Quarterly
1806,10,Wednesday,4 hours,178,Quarterly
1936,10,Thursday,4 hours,189,Quarterly
1473,10,Friday,4 hours,173,Quarterly
1267,10,Monday,4 hours,230,Quarterly
1553,10,Tuesday,4 hours,339,Monthly
1034,10,Wednesday,4 hours,170,Quarterly
134,10,Thursday,4 hours,252,Monthly
1817,10,Friday,4 hours,167,Quarterly
1018,10,Monday,4 hours,167,Quarterly
1269,10,Tuesday,4 hours,178,Quarterly
1544,10,Wednesday,4 hours,193,Quarterly
1800,10,Thursday,4 hours,144,Quarterly
1434,10,Friday,4 hours,169,Quarterly
1686,10,Monday,4 hours,358,Monthly
1611,10,Tuesday,4 hours,192,Quarterly
1706,10,Wednesday,4 hours,197,Quarterly
1273,10,Thursday,4 hours,143,Quarterly
435,10,Friday,4 hours,224,Quarterly
2038,10,Monday,4 hours,187,Quarterly
927,10,Tuesday,4 hours,160,Quarterly
1820,10,Wednesday,4 hours,192,Quarterly
1385,10,Thursday,4 hours,180,Quarterly
1970,10,Friday,4 hours,150,Quarterly
1412,10,Monday,4 hours,213,Quarterly
1174,10,Tuesday,4 hours,159,Quarterly
1375,10,Wednesday,4 hours,163,Quarterly
742,10,Thursday,4 hours,161,Quarterly
1656,10,Friday,4 hours,175,Quarterly
945,10,Monday,4 hours,217,Quarterly
951,10,Tuesday,4 hours,212,Quarterly
1000,10,Wednesday,4 hours,218,Monthly
1342,10,Thursday,4 hours,193,Quarterly
1147,10,Friday,4 hours,159,Quarterly
1535,10,Monday,4 hours,177,Quarterly
402,10,Tuesday,4 hours,183,Quarterly
2094,10,Wednesday,4 hours,191,Monthly
1235,10,Thursday,4 hours,152,Quarterly
2009,10,Friday,4 hours,187,Monthly
1947,10,Monday,4 hours,291,Quarterly
1851,10,Tuesday,4 hours,163,Quarterly
1663,10,Wednesday,4 hours,190,Quarterly
599,10,Thursday,4 hours,246,Monthly
1758,10,Friday,4 hours,201,Quarterly
1466,10,Monday,4 hours,201,Quarterly
1146,10,Tuesday,4 hours,214,Quarterly
1328,10,Wednesday,4 hours,160,Quarterly
1038,10,Thursday,4 hours,170,Quarterly
2151,10,Friday,4 hours,206,Quarterly
1865,10,Monday,4 hours,192,Quarterly
1749,10,Tuesday,4 hours,283,Monthly
2016,10,Wednesday,4 hours,156,Quarterly
1590,10,Thursday,4 hours,187,Quarterly
1853,10,Friday,4 hours,190,Quarterly
2044,10,Monday,4 hours,156,Quarterly
46,10,Tuesday,4 hours,212,Quarterly
1591,10,Wednesday,4 hours,215,Monthly
1988,10,Thursday,4 hours,245,Quarterly
517,10,Friday,4 hours,235,Monthly
1774,10,Monday,4 hours,201,Quarterly
380,10,Tuesday,4 hours,241,Quarterly
737,10,Wednesday,4 hours,303,Quarterly
484,10,Thursday,4 hours,208,Quarterly
1363,10,Friday,4 hours,185,Quarterly
667,10,Monday,4 hours,181,Quarterly
1484,10,Tuesday,4 hours,175,Quarterly
615,10,Wednesday,4 hours,387,Monthly
75,10,Thursday,4 hours,198,Monthly
1049,10,Friday,4 hours,202,Quarterly
938,10,Monday,4 hours,179,Quarterly
1934,10,Tuesday,4 hours,237,Quarterly
1603,10,Wednesday,4 hours,156,Quarterly
1871,10,Thursday,4 hours,183,Quarterly
1939,10,Friday,4 hours,191,Quarterly
1667,10,Monday,4 hours,166,Quarterly
1854,10,Tuesday,4 hours,220,Quarterly
1600,10,Wednesday,4 hours,275,Quarterly
1414,10,Thursday,4 hours,194,Quarterly
1532,10,Friday,4 hours,230,Quarterly
1786,10,Monday,4 hours,191,Quarterly
1528,10,Tuesday,4 hours,232,Quarterly
1813,10,Wednesday,4 hours,211,Quarterly
1555,10,Thursday,4 hours,272,Monthly
1401,10,Friday,4 hours,216,Quarterly
2006,10,Monday,4 hours,229,Quarterly
1981,10,Tuesday,4 hours,223,Quarterly
812,10,Wednesday,4 hours,220,Quarterly
1940,10,Thursday,4 hours,218,Quarterly
1022,10,Friday,4 hours,197,Monthly
1772,10,Monday,4 hours,184,Quarterly
1858,10,Tuesday,4 hours,211,Quarterly
1290,10,Wednesday,4 hours,185,Quarterly
79,10,Thursday,4 hours,194,Quarterly
1569,10,Friday,4 hours,260,Quarterly
441,10,Monday,4 hours,180,Quarterly
1272,10,Tuesday,4 hours,230,Quarterly
1187,10,Wednesday,4 hours,224,Quarterly
1931,10,Thursday,4 hours,350,Quarterly
410,10,Friday,4 hours,208,Quarterly
1062,10,Monday,4 hours,329,Monthly
1826,10,Tuesday,4 hours,213,Quarterly
1795,10,Wednesday,4 hours,247,Quarterly
1203,10,Thursday,4 hours,194,Quarterly
872,10,Friday,4 hours,284,Quarterly
1204,10,Monday,4 hours,210,Quarterly
1498,10,Tuesday,4 hours,197,Quarterly
1789,10,Wednesday,4 hours,235,Monthly
1138,10,Thursday,4 hours,240,Monthly
1997,10,Friday,4 hours,241,Quarterly
1551,10,Monday,4 hours,261,Quarterly
1678,10,Tuesday,4 hours,236,Quarterly
319,10,Wednesday,4 hours,325,Monthly
2074,10,Thursday,4 hours,232,Monthly
1884,10,Friday,4 hours,221,Monthly
1960,10,Monday,4 hours,315,Monthly
1756,11,Monday,4 hours,69,Monthly
1810,11,Monday,4 hours,60,Bi-monthly
1848,11,Tuesday,4 hours,253,Monthly
2169,11,Wednesday,4 hours,80,Bi-monthly
1200,11,Thursday,4 hours,192,Monthly
1397,11,Friday,4 hours,140,Monthly
1558,11,Monday,4 hours,248,Monthly
1707,11,Tuesday,4 hours,217,Monthly
1776,11,Wednesday,4 hours,194,Monthly
2011,11,Thursday,4 hours,159,Monthly
2080,11,Friday,4 hours,150,Monthly
1775,11,Monday,4 hours,155,Monthly
2081,11,Monday,4 hours,0,Monthly
2106,11,Tuesday,4 hours,131,Monthly
1711,11,Tuesday,4 hours,0,Bi-monthly
1811,11,Tuesday,4 hours,0,Bi-monthly
833,11,Tuesday,4 hours,103,Bi-monthly
1145,11,Wednesday,4 hours,284,Monthly
1740,11,Thursday,4 hours,110,Monthly
1976,11,Friday,4 hours,168,Monthly
1042,11,Monday,4 hours,148,Monthly
1985,11,Tuesday,4 hours,309,Monthly
1338,11,Wednesday,4 hours,98,Monthly
2041,11,Wednesday,4 hours,38,Bi-monthly
1971,11,Thursday,4 hours,257,Monthly
1354,11,Friday,4 hours,116,Monthly
1324,11,Monday,4 hours,135,Bi-monthly
1828,11,Tuesday,4 hours,128,Monthly
1387,11,Wednesday,4 hours,130,Monthly
1670,11,Thursday,4 hours,149,Monthly
1210,11,Friday,4 hours,143,Bi-monthly
586,11,Monday,4 hours,184,Bi-monthly
1111,11,Monday,4 hours,14,Bi-monthly
1268,11,Monday,4 hours,15,Bi-monthly
1358,11,Tuesday,4 hours,93,Bi-monthly
878,11,Tuesday,4 hours,31,Bi-monthly
1910,11,Wednesday,4 hours,265,Monthly
2033,11,Thursday,4 hours,138,Bi-monthly
1285,11,Thursday,4 hours,91,Bi-monthly
409,11,Friday,4 hours,221,Monthly
2058,11,Monday,4 hours,336,Monthly
270,11,Tuesday,4 hours,21,Bi-monthly
1846,11,Tuesday,4 hours,121,Monthly
1856,11,Tuesday,4 hours,21,Bi-monthly
1124,11,Wednesday,4 hours,348,Monthly
743,11,Thursday,4 hours,71,Bi-monthly
1474,11,Thursday,4 hours,155,Bi-monthly
1127,11,Friday,4 hours,43,Bi-monthly
1929,11,Friday,4 hours,74,Bi-monthly
1244,11,Friday,4 hours,86,Monthly
1380,11,Monday,4 hours,327,Monthly
1696,11,Tuesday,4 hours,24,Bi-monthly
591,11,Tuesday,4 hours,74,Bi-monthly
1917,11,Tuesday,4 hours,94,Bi-monthly
1329,11,Wednesday,4 hours,92,Monthly
1518,11,Wednesday,4 hours,26,Bi-monthly
1563,11,Thursday,4 hours,148,Bi-monthly
1866,11,Friday,4 hours,252,Monthly
1924,11,Monday,4 hours,28,Bi-monthly
1218,11,Monday,4 hours,65,Bi-monthly
1561,11,Monday,4 hours,94,Monthly
1662,11,Tuesday,4 hours,91,Bi-monthly
1754,11,Tuesday,4 hours,130,Bi-monthly
485,11,Wednesday,4 hours,176,Monthly
1844,11,Thursday,4 hours,129,Monthly
749,11,Thursday,4 hours,94,Monthly
1402,11,Friday,4 hours,62,Bi-monthly
390,11,Friday,4 hours,58,Bi-monthly
1091,11,Friday,4 hours,64,Bi-monthly
397,11,Monday,4 hours,85,Bi-monthly
1893,11,Monday,4 hours,132,Bi-monthly
1857,11,Tuesday,4 hours,83,Bi-monthly
629,11,Tuesday,4 hours,100,Bi-monthly
467,11,Wednesday,4 hours,82,Bi-monthly
690,11,Wednesday,4 hours,148,Monthly
1376,11,Thursday,4 hours,365,Monthly
1381,11,Friday,4 hours,34,Bi-monthly
122,11,Friday,4 hours,100,Bi-monthly
625,11,Friday,4 hours,84,Bi-monthly
1892,11,Monday,4 hours,58,Bi-monthly
1409,11,Monday,4 hours,35,Bi-monthly
555,11,Monday,4 hours,123,Bi-monthly
1148,11,Tuesday,4 hours,155,Monthly
502,11,Wednesday,4 hours,117,Bi-monthly
1245,11,Wednesday,4 hours,96,Bi-monthly
1720,11,Thursday,4 hours,172,Bi-monthly
1299,11,Friday,4 hours,170,Monthly
1213,11,Monday,4 hours,71,Bi-monthly
403,11,Monday,4 hours,164,Monthly
80,11,Tuesday,4 hours,184,Bi-monthly
1750,11,Wednesday,4 hours,258,Bi-monthly
573,11,Thursday,4 hours,91,Bi-monthly
935,11,Thursday,4 hours,70,Bi-monthly
1368,11,Friday,4 hours,88,Bi-monthly
1529,11,Friday,4 hours,116,Bi-monthly
768,11,Monday,4 hours,247,Monthly
1246,11,Tuesday,4 hours,126,Bi-monthly
1132,11,Wednesday,4 hours,152,Monthly
1977,11,Wednesday,4 hours,40,Monthly
1016,11,Thursday,4 hours,149,Bi-monthly
545,11,Friday,4 hours,196,Bi-monthly
1467,11,Monday,4 hours,159,Monthly
471,11,Monday,4 hours,67,Bi-monthly
1859,11,Tuesday,4 hours,57,Bi-monthly
1923,11,Tuesday,4 hours,94,Bi-monthly
1243,11,Wednesday,4 hours,144,Bi-monthly
826,11,Thursday,4 hours,107,Bi-monthly
2026,11,Thursday,4 hours,83,Bi-monthly
1463,11,Friday,4 hours,94,Monthly
1715,11,Friday,4 hours,92,Bi-monthly
386,11,Monday,4 hours,211,Monthly
1504,11,Tuesday,4 hours,82,Bi-monthly
1506,11,Tuesday,4 hours,101,Bi-monthly
1833,11,Wednesday,4 hours,156,Bi-monthly
921,11,Thursday,4 hours,116,Bi-monthly
1863,11,Thursday,4 hours,64,Bi-monthly
1472,11,Friday,4 hours,95,Bi-monthly
1164,11,Monday,4 hours,202,Monthly
1922,11,Tuesday,4 hours,289,Monthly
805,11,Wednesday,4 hours,75,Monthly
13,11,Wednesday,4 hours,125,Bi-monthly
1589,11,Thursday,4 hours,203,Bi-monthly
1516,11,Friday,4 hours,196,Bi-monthly
1383,11,Monday,4 hours,96,Bi-monthly
978,11,Monday,4 hours,126,Bi-monthly
324,11,Tuesday,4 hours,107,Bi-monthly
428,11,Tuesday,4 hours,47,Bi-monthly
1352,11,Wednesday,4 hours,172,Bi-monthly
1364,11,Thursday,4 hours,145,Bi-monthly
1096,11,Thursday,4 hours,85,Bi-monthly
1458,11,Friday,4 hours,127,Bi-monthly
1515,11,Friday,4 hours,109,Bi-monthly
1452,11,Monday,4 hours,127,Bi-monthly
1969,11,Tuesday,4 hours,121,Monthly
781,11,Tuesday,4 hours,88,Bi-monthly
1900,11,Wednesday,4 hours,335,Monthly
1766,11,Thursday,4 hours,297,Bi-monthly
719,11,Friday,4 hours,89,Bi-monthly
1389,11,Friday,4 hours,123,Bi-monthly
1499,11,Monday,4 hours,88,Bi-monthly
1067,11,Monday,4 hours,89,Bi-monthly
1737,11,Tuesday,4 hours,87,Bi-monthly
1838,11,Wednesday,4 hours,156,Bi-monthly
577,11,Thursday,4 hours,150,Monthly
518,11,Friday,4 hours,173,Bi-monthly
1713,11,Monday,4 hours,225,Monthly
840,11,Tuesday,4 hours,112,Bi-monthly
542,11,Wednesday,4 hours,139,Bi-monthly
1907,11,Thursday,4 hours,193,Monthly
702,11,Friday,4 hours,101,Bi-monthly
2136,11,Monday,4 hours,174,Bi-monthly
1327,11,Tuesday,4 hours,121,Bi-monthly
1761,11,Tuesday,4 hours,93,Bi-monthly
1607,11,Wednesday,4 hours,117,Bi-monthly
1279,11,Thursday,4 hours,152,Bi-monthly
1525,11,Friday,4 hours,129,Monthly
1090,11,Monday,4 hours,128,Bi-monthly
1078,11,Monday,4 hours,78,Bi-monthly
1152,11,Tuesday,4 hours,165,Bi-monthly
1242,11,Wednesday,4 hours,150,Bi-monthly
1486,11,Thursday,4 hours,149,Monthly
1194,11,Friday,4 hours,120,Bi-monthly
1150,11,Monday,4 hours,132,Bi-monthly
1248,11,Tuesday,4 hours,184,Bi-monthly
1726,11,Wednesday,4 hours,92,Bi-monthly
305,11,Thursday,4 hours,164,Bi-monthly
1258,11,Friday,4 hours,210,Bi-monthly
1444,11,Monday,4 hours,55,Monthly
1682,11,Monday,4 hours,149,Monthly
751,11,Tuesday,4 hours,125,Bi-monthly
584,11,Wednesday,4 hours,138,Bi-monthly
1885,11,Thursday,4 hours,163,Bi-monthly
1488,11,Friday,4 hours,136,Monthly
1912,11,Monday,4 hours,118,Bi-monthly
333,11,Tuesday,4 hours,158,Monthly
817,11,Wednesday,4 hours,119,Bi-monthly
972,11,Wednesday,4 hours,89,Bi-monthly
1882,11,Thursday,4 hours,89,Bi-monthly
1335,11,Thursday,4 hours,125,Bi-monthly
1594,11,Friday,4 hours,83,Bi-monthly
685,11,Friday,4 hours,141,Bi-monthly
1894,11,Monday,4 hours,140,Bi-monthly
603,11,Tuesday,4 hours,143,Bi-monthly
1369,11,Wednesday,4 hours,108,Bi-monthly
1796,11,Thursday,4 hours,141,Bi-monthly
1702,11,Thursday,4 hours,81,Monthly
556,11,Friday,4 hours,128,Bi-monthly
1151,11,Monday,4 hours,133,Bi-monthly
1393,11,Tuesday,4 hours,110,Bi-monthly
1906,11,Wednesday,4 hours,141,Bi-monthly
2148,11,Thursday,4 hours,132,Bi-monthly
733,11,Friday,4 hours,228,Bi-monthly
1966,11,Monday,4 hours,83,Bi-monthly
2018,11,Tuesday,4 hours,179,Bi-monthly
1660,11,Wednesday,4 hours,121,Bi-monthly
1533,11,Thursday,4 hours,155,Bi-monthly
2057,11,Friday,4 hours,105,Bi-monthly
334,11,Friday,4 hours,120,Bi-monthly
1752,11,Monday,4 hours,132,Bi-monthly
10,11,Tuesday,4 hours,220,Monthly
779,11,Wednesday,4 hours,105,Bi-monthly
1483,11,Wednesday,4 hours,85,Bi-monthly
1888,11,Thursday,4 hours,163,Bi-monthly
2042,11,Friday,4 hours,164,Bi-monthly
1517,11,Monday,4 hours,128,Bi-monthly
1574,11,Tuesday,4 hours,168,Bi-monthly
630,11,Wednesday,4 hours,106,Bi-monthly
1160,11,Wednesday,4 hours,132,Bi-monthly
1442,11,Thursday,4 hours,115,Bi-monthly
1237,11,Friday,4 hours,140,Bi-monthly
1440,11,Monday,4 hours,138,Bi-monthly
1576,11,Tuesday,4 hours,142,Bi-monthly
169,11,Wednesday,4 hours,128,Bi-monthly
561,11,Thursday,4 hours,125,Bi-monthly
933,11,Friday,4 hours,233,Monthly
1548,11,Monday,4 hours,173,Monthly
1615,11,Tuesday,4 hours,163,Bi-monthly
414,11,Wednesday,4 hours,107,Bi-monthly
539,11,Thursday,4 hours,147,Bi-monthly
1511,11,Friday,4 hours,117,Bi-monthly
1664,11,Friday,4 hours,110,Bi-monthly
1433,11,Monday,4 hours,141,Bi-monthly
1688,11,Tuesday,4 hours,219,Bi-monthly
1760,11,Wednesday,4 hours,111,Bi-monthly
1580,11,Thursday,4 hours,131,Bi-monthly
1666,11,Friday,4 hours,133,Bi-monthly
482,11,Friday,4 hours,102,Bi-monthly
1834,11,Monday,4 hours,120,Bi-monthly
965,11,Tuesday,4 hours,213,Bi-monthly
1270,11,Wednesday,4 hours,132,Bi-monthly
308,11,Thursday,4 hours,115,Monthly
671,11,Friday,4 hours,151,Monthly
1461,11,Monday,4 hours,198,Monthly
1424,11,Tuesday,4 hours,150,Bi-monthly
461,11,Wednesday,4 hours,163,Bi-monthly
1144,11,Thursday,4 hours,163,Bi-monthly
1367,11,Friday,4 hours,125,Monthly
664,11,Monday,4 hours,196,Monthly
825,11,Tuesday,4 hours,143,Bi-monthly
1791,11,Wednesday,4 hours,284,Monthly
396,11,Thursday,4 hours,256,Monthly
1052,11,Friday,4 hours,98,Bi-monthly
1106,11,Monday,4 hours,279,Bi-monthly
1505,11,Tuesday,4 hours,163,Bi-monthly
2037,11,Wednesday,4 hours,214,Bi-monthly
1641,11,Thursday,4 hours,131,Bi-monthly
521,11,Friday,4 hours,191,Monthly
1708,11,Monday,4 hours,240,Bi-monthly
1862,11,Tuesday,4 hours,124,Bi-monthly
835,11,Wednesday,4 hours,134,Bi-monthly
1908,11,Thursday,4 hours,147,Bi-monthly
1445,11,Friday,4 hours,157,Bi-monthly
279,11,Monday,4 hours,108,Monthly
1982,11,Monday,4 hours,88,Bi-monthly
1554,11,Tuesday,4 hours,261,Monthly
1208,11,Wednesday,4 hours,125,Bi-monthly
1161,11,Thursday,4 hours,125,Bi-monthly
1400,11,Friday,4 hours,127,Bi-monthly
422,11,Friday,4 hours,111,Bi-monthly
399,11,Monday,4 hours,141,Bi-monthly
2065,11,Tuesday,4 hours,348,Bi-monthly
981,11,Wednesday,4 hours,106,Monthly
1087,11,Wednesday,4 hours,126,Bi-monthly
1867,11,Thursday,4 hours,121,Bi-monthly
575,11,Friday,4 hours,181,Bi-monthly
731,11,Monday,4 hours,130,Bi-monthly
1415,11,Tuesday,4 hours,140,Bi-monthly
2061,11,Wednesday,4 hours,136,Monthly
868,11,Thursday,4 hours,320,Monthly
1391,11,Friday,4 hours,124,Bi-monthly
1610,11,Monday,4 hours,141,Bi-monthly
1956,11,Tuesday,4 hours,286,Bi-monthly
1933,11,Wednesday,4 hours,132,Bi-monthly
412,11,Thursday,4 hours,137,Bi-monthly
1221,11,Friday,4 hours,159,Monthly
1293,11,Monday,4 hours,141,Bi-monthly
1930,11,Tuesday,4 hours,110,Bi-monthly
1909,11,Wednesday,4 hours,181,Monthly
1872,11,Thursday,4 hours,232,Monthly
1928,11,Friday,4 hours,186,Bi-monthly
1765,11,Monday,4 hours,220,Bi-monthly
1416,11,Tuesday,4 hours,117,Bi-monthly
1794,11,Wednesday,4 hours,145,Bi-monthly
790,11,Thursday,4 hours,122,Bi-monthly
1223,11,Friday,4 hours,146,Bi-monthly
1623,11,Monday,4 hours,222,Bi-monthly
58,11,Tuesday,4 hours,283,Bi-monthly
1036,11,Wednesday,4 hours,146,Monthly
652,11,Thursday,4 hours,206,Monthly
1366,11,Friday,4 hours,189,Bi-monthly
1787,11,Monday,4 hours,198,Monthly
1317,11,Tuesday,4 hours,138,Bi-monthly
1644,11,Wednesday,4 hours,151,Bi-monthly
730,11,Thursday,4 hours,126,Bi-monthly
2007,11,Friday,4 hours,147,Monthly
1394,11,Monday,4 hours,143,Bi-monthly
2088,11,Tuesday,4 hours,173,Bi-monthly
1949,11,Wednesday,4 hours,126,Bi-monthly
1294,11,Wednesday,4 hours,106,Bi-monthly
1914,11,Thursday,4 hours,168,Bi-monthly
587,11,Friday,4 hours,139,Bi-monthly
1881,11,Monday,4 hours,156,Monthly
1957,11,Tuesday,4 hours,281,Bi-monthly
161,11,Wednesday,4 hours,124,Bi-monthly
1322,11,Thursday,4 hours,137,Bi-monthly
1725,11,Friday,4 hours,177,Bi-monthly
1938,11,Monday,4 hours,178,Bi-monthly
827,11,Tuesday,4 hours,197,Monthly
1913,11,Wednesday,4 hours,207,Bi-monthly
1873,11,Thursday,4 hours,201,Bi-monthly
1883,11,Friday,4 hours,120,Bi-monthly
1110,11,Monday,4 hours,155,Bi-monthly
1185,11,Tuesday,4 hours,137,Bi-monthly
1777,11,Wednesday,4 hours,194,Bi-monthly
350,11,Thursday,4 hours,124,Bi-monthly
481,11,Friday,4 hours,132,Bi-monthly
602,11,Monday,4 hours,189,Monthly
877,11,Tuesday,4 hours,245,Monthly
203,11,Wednesday,4 hours,110,Bi-monthly
1064,11,Wednesday,4 hours,124,Bi-monthly
1755,11,Thursday,4 hours,119,Bi-monthly
1701,11,Friday,4 hours,231,Bi-monthly
1565,11,Monday,4 hours,117,Bi-monthly
534,11,Tuesday,4 hours,132,Bi-monthly
1897,11,Wednesday,4 hours,144,Bi-monthly
1849,11,Thursday,4 hours,160,Bi-monthly
1233,11,Friday,4 hours,183,Bi-monthly
1128,11,Monday,4 hours,139,Bi-monthly
1626,11,Tuesday,4 hours,150,Bi-monthly
1179,11,Wednesday,4 hours,196,Bi-monthly
1624,11,Thursday,4 hours,135,Bi-monthly
1234,11,Friday,4 hours,116,Bi-monthly
1946,11,Monday,4 hours,233,Bi-monthly
1628,11,Tuesday,4 hours,157,Bi-monthly
1602,11,Wednesday,4 hours,95,Bi-monthly
2059,11,Wednesday,4 hours,139,Bi-monthly
34,11,Thursday,4 hours,158,Monthly
275,11,Friday,4 hours,270,Monthly
1343,11,Monday,4 hours,127,Bi-monthly
1026,11,Tuesday,4 hours,149,Bi-monthly
1032,11,Wednesday,4 hours,243,Bi-monthly
1408,11,Thursday,4 hours,150,Bi-monthly
1648,11,Friday,4 hours,114,Bi-monthly
533,11,Friday,4 hours,79,Monthly
729,11,Monday,4 hours,130,Bi-monthly
1063,11,Tuesday,4 hours,175,Monthly
756,11,Wednesday,4 hours,234,Monthly
2060,11,Thursday,4 hours,145,Bi-monthly
1422,11,Friday,4 hours,162,Bi-monthly
1665,11,Monday,4 hours,208,Bi-monthly
1462,11,Tuesday,4 hours,156,Bi-monthly
1729,11,Wednesday,4 hours,264,Bi-monthly
1675,11,Thursday,4 hours,210,Bi-monthly
1546,11,Friday,4 hours,130,Bi-monthly
821,11,Monday,4 hours,206,Monthly
1640,11,Tuesday,4 hours,148,Bi-monthly
570,11,Wednesday,4 hours,311,Monthly
564,11,Thursday,4 hours,212,Monthly
1357,11,Friday,4 hours,107,Bi-monthly
1476,11,Friday,4 hours,119,Bi-monthly
1904,11,Monday,4 hours,206,Bi-monthly
1605,11,Tuesday,4 hours,215,Bi-monthly
274,11,Wednesday,4 hours,177,Monthly
432,11,Thursday,4 hours,157,Bi-monthly
1831,11,Friday,4 hours,156,Monthly
815,11,Monday,4 hours,241,Monthly
1783,11,Tuesday,4 hours,143,Bi-monthly
1683,11,Wednesday,4 hours,154,Bi-monthly
2020,11,Thursday,4 hours,148,Bi-monthly
1356,11,Friday,4 hours,124,Bi-monthly
1759,11,Monday,4 hours,178,Bi-monthly
1951,11,Tuesday,4 hours,152,Bi-monthly
757,11,Wednesday,4 hours,129,Bi-monthly
1495,11,Thursday,4 hours,241,Bi-monthly
242,11,Friday,4 hours,166,Monthly
1601,11,Monday,4 hours,136,Bi-monthly
1536,11,Tuesday,4 hours,162,Bi-monthly
944,11,Wednesday,4 hours,342,Bi-monthly
1522,11,Thursday,4 hours,201,Bi-monthly
1489,11,Friday,4 hours,154,Bi-monthly
1430,11,Monday,4 hours,186,Bi-monthly
1984,11,Tuesday,4 hours,258,Monthly
1677,11,Wednesday,4 hours,195,Bi-monthly
1950,11,Thursday,4 hours,198,Monthly
1428,11,Friday,4 hours,212,Bi-monthly
1651,11,Monday,4 hours,230,Bi-monthly
221,11,Tuesday,4 hours,147,Bi-monthly
775,11,Wednesday,4 hours,371,Monthly
1451,11,Thursday,4 hours,303,Bi-monthly
1453,11,Friday,4 hours,147,Bi-monthly
1714,11,Monday,4 hours,122,Bi-monthly
391,11,Tuesday,4 hours,230,Monthly
1372,11,Wednesday,4 hours,206,Bi-monthly
519,11,Thursday,4 hours,167,Bi-monthly
1437,11,Friday,4 hours,122,Bi-monthly
1155,11,Monday,4 hours,159,Bi-monthly
1215,11,Tuesday,4 hours,144,Bi-monthly
721,11,Wednesday,4 hours,159,Bi-monthly
964,11,Thursday,4 hours,273,Bi-monthly
1581,11,Friday,4 hours,226,Monthly
1634,11,Monday,4 hours,111,Bi-monthly
1695,11,Tuesday,4 hours,160,Bi-monthly
1921,11,Wednesday,4 hours,162,Bi-monthly
1262,11,Thursday,4 hours,200,Bi-monthly
1274,11,Friday,4 hours,120,Bi-monthly
1510,11,Monday,4 hours,148,Bi-monthly
1113,11,Tuesday,4 hours,162,Bi-monthly
1613,11,Wednesday,4 hours,258,Monthly
1661,11,Thursday,4 hours,117,Bi-monthly
1793,11,Friday,4 hours,175,Bi-monthly
1503,11,Monday,4 hours,208,Bi-monthly
1901,11,Tuesday,4 hours,175,Bi-monthly
1450,11,Wednesday,4 hours,189,Bi-monthly
1559,11,Thursday,4 hours,172,Bi-monthly
1081,11,Friday,4 hours,190,Bi-monthly
1136,11,Monday,4 hours,130,Bi-monthly
1797,11,Tuesday,4 hours,151,Bi-monthly
1513,11,Wednesday,4 hours,137,Bi-monthly
1709,11,Thursday,4 hours,167,Bi-monthly
2047,11,Friday,4 hours,167,Monthly
133,11,Monday,4 hours,150,Bi-monthly
1767,11,Tuesday,4 hours,139,Bi-monthly
684,11,Wednesday,4 hours,143,Bi-monthly
1265,11,Thursday,4 hours,196,Bi-monthly
1530,11,Friday,4 hours,204,Bi-monthly
1568,11,Monday,4 hours,142,Bi-monthly
2052,11,Tuesday,4 hours,190,Bi-monthly
1898,11,Wednesday,4 hours,157,Bi-monthly
1595,11,Thursday,4 hours,434,Bi-monthly
1732,11,Friday,4 hours,169,Bi-monthly
1827,11,Monday,4 hours,146,Bi-monthly
2048,11,Tuesday,4 hours,158,Bi-monthly
1537,11,Wednesday,4 hours,129,Bi-monthly
1887,11,Thursday,4 hours,271,Bi-monthly
1861,11,Friday,4 hours,265,Bi-monthly
1622,11,Monday,4 hours,135,Bi-monthly
459,11,Tuesday,4 hours,169,Bi-monthly
160,11,Wednesday,4 hours,161,Bi-monthly
1455,11,Thursday,4 hours,141,Bi-monthly
1480,11,Friday,4 hours,130,Bi-monthly
1742,11,Monday,4 hours,178,Bi-monthly
1092,11,Tuesday,4 hours,159,Bi-monthly
1606,11,Wednesday,4 hours,148,Bi-monthly
1514,11,Thursday,4 hours,193,Bi-monthly
1119,11,Friday,4 hours,157,Bi-monthly
1567,11,Monday,4 hours,178,Bi-monthly
1721,11,Tuesday,4 hours,151,Bi-monthly
1852,11,Wednesday,4 hours,208,Bi-monthly
1388,11,Thursday,4 hours,194,Bi-monthly
1953,11,Friday,4 hours,203,Bi-monthly
1620,11,Monday,4 hours,147,Bi-monthly
19,11,Tuesday,4 hours,146,Bi-monthly
1700,11,Wednesday,4 hours,170,Bi-monthly
1699,11,Thursday,4 hours,140,Bi-monthly
1905,11,Friday,4 hours,227,Bi-monthly
63,11,Monday,4 hours,179,Bi-monthly
1341,11,Tuesday,4 hours,158,Bi-monthly
1447,11,Wednesday,4 hours,176,Bi-monthly
1586,11,Thursday,4 hours,187,Bi-monthly
