Store,Month,Day,Slot,Estimated Cleaning Time (minutes),Frequency
738,7,Friday,16 hours,145,Quarterly
1700,7,Friday,16 hours,170,Bi-monthly
1896,7,Friday,16 hours,160,Quarterly
1226,7,Friday,16 hours,150,Quarterly
1699,7,Monday,16 hours,140,Bi-monthly
1704,7,Monday,16 hours,230,Quarterly
1403,7,Monday,16 hours,147,Quarterly
1905,7,Monday,16 hours,227,Bi-monthly
63,7,Monday,16 hours,179,Bi-monthly
2013,7,Tuesday,16 hours,157,Quarterly
1557,7,Tuesday,16 hours,176,Quarterly
1059,7,Tuesday,16 hours,153,Quarterly
1564,7,Tuesday,16 hours,212,Quarterly
1341,7,Tuesday,16 hours,158,Bi-monthly
1731,7,Wednesday,16 hours,187,Quarterly
1447,7,Wednesday,16 hours,176,Bi-monthly
1999,7,Wednesday,16 hours,162,Quarterly
158,7,Wednesday,16 hours,151,Quarterly
899,7,Wednesday,16 hours,172,Quarterly
1586,7,Thursday,16 hours,187,Bi-monthly
1868,7,Thursday,16 hours,295,Quarterly
1655,7,Thursday,16 hours,206,Quarterly
1993,7,Thursday,16 hours,165,Quarterly
673,7,Friday,16 hours,161,Quarterly
1531,7,Friday,16 hours,158,Quarterly
1493,7,Friday,16 hours,151,Bi-monthly
1745,7,Friday,16 hours,176,Bi-monthly
198,7,Friday,16 hours,135,Quarterly
1549,7,Friday,16 hours,175,Quarterly
1501,7,Monday,16 hours,233,Bi-monthly
2024,7,Monday,16 hours,160,Bi-monthly
444,7,Monday,16 hours,139,Quarterly
1050,7,Monday,16 hours,156,Quarterly
1587,7,Monday,16 hours,197,Bi-monthly
25,7,Tuesday,16 hours,192,Quarterly
1417,7,Tuesday,16 hours,204,Quarterly
1809,7,Tuesday,16 hours,184,Bi-monthly
1386,7,Tuesday,16 hours,159,Bi-monthly
1585,7,Tuesday,16 hours,174,Quarterly
883,7,Wednesday,16 hours,234,Quarterly
1487,7,Wednesday,16 hours,232,Quarterly
1855,7,Wednesday,16 hours,197,Bi-monthly
1497,7,Wednesday,16 hours,160,Bi-monthly
1995,7,Thursday,16 hours,199,Quarterly
477,7,Thursday,16 hours,138,Quarterly
1582,7,Thursday,16 hours,228,Quarterly
1751,7,Friday,16 hours,398,Monthly
407,7,Friday,16 hours,209,Bi-monthly
1519,7,Friday,16 hours,204,Bi-monthly
1361,7,Monday,16 hours,156,Quarterly
1552,7,Monday,16 hours,269,Monthly
1668,7,Monday,16 hours,217,Bi-monthly
1941,7,Monday,16 hours,279,Monthly
1757,7,Tuesday,16 hours,251,Bi-monthly
1825,7,Tuesday,16 hours,269,Bi-monthly
1808,7,Tuesday,16 hours,216,Quarterly
1562,7,Tuesday,16 hours,180,Quarterly
1619,7,Wednesday,16 hours,181,Quarterly
1240,7,Wednesday,16 hours,203,Quarterly
1331,7,Wednesday,16 hours,212,Quarterly
1423,7,Wednesday,16 hours,143,Quarterly
1545,7,Wednesday,16 hours,179,Bi-monthly
1225,7,Thursday,16 hours,193,Quarterly
1617,7,Thursday,16 hours,164,Bi-monthly
1869,7,Thursday,16 hours,184,Bi-monthly
1643,7,Thursday,16 hours,187,Bi-monthly
1937,7,Friday,16 hours,261,Quarterly
1173,7,Friday,16 hours,210,Bi-monthly
455,7,Friday,16 hours,191,Bi-monthly
1903,7,Friday,16 hours,185,Bi-monthly
1041,7,Monday,16 hours,130,Bi-monthly
928,7,Monday,16 hours,170,Bi-monthly
1520,7,Monday,16 hours,176,Quarterly
1571,7,Monday,16 hours,164,Quarterly
1806,7,Monday,16 hours,178,Quarterly
1429,7,Tuesday,16 hours,168,Bi-monthly
1936,7,Tuesday,16 hours,189,Quarterly
1473,7,Tuesday,16 hours,173,Quarterly
1267,7,Tuesday,16 hours,230,Quarterly
1553,7,Wednesday,16 hours,339,Monthly
1034,7,Wednesday,16 hours,170,Quarterly
759,7,Wednesday,16 hours,189,Bi-monthly
134,7,Wednesday,16 hours,252,Monthly
934,7,Thursday,16 hours,181,Bi-monthly
1129,7,Thursday,16 hours,201,Bi-monthly
1817,7,Thursday,16 hours,167,Quarterly
1018,7,Thursday,16 hours,167,Quarterly
1747,7,Thursday,16 hours,217,Bi-monthly
1269,7,Friday,16 hours,178,Quarterly
1544,7,Friday,16 hours,193,Quarterly
1800,7,Friday,16 hours,144,Quarterly
1434,7,Friday,16 hours,169,Quarterly
558,7,Friday,16 hours,204,Bi-monthly
1686,7,Monday,16 hours,358,Monthly
1891,7,Monday,16 hours,153,Bi-monthly
1611,7,Monday,16 hours,192,Quarterly
1706,7,Monday,16 hours,197,Quarterly
1273,7,Tuesday,16 hours,143,Quarterly
634,7,Tuesday,16 hours,215,Bi-monthly
948,7,Tuesday,16 hours,204,Bi-monthly
1877,7,Tuesday,16 hours,383,Bi-monthly
435,7,Wednesday,16 hours,224,Quarterly
2038,7,Wednesday,16 hours,187,Quarterly
927,7,Wednesday,16 hours,160,Quarterly
1820,7,Wednesday,16 hours,192,Quarterly
1385,7,Wednesday,16 hours,180,Quarterly
1970,7,Thursday,16 hours,150,Quarterly
1412,7,Thursday,16 hours,213,Quarterly
1174,7,Thursday,16 hours,159,Quarterly
1375,7,Thursday,16 hours,163,Quarterly
536,7,Thursday,16 hours,187,Bi-monthly
1974,7,Friday,16 hours,163,Bi-monthly
742,7,Friday,16 hours,161,Quarterly
1656,7,Friday,16 hours,175,Quarterly
945,7,Friday,16 hours,217,Quarterly
1717,7,Friday,16 hours,172,Bi-monthly
951,7,Monday,16 hours,212,Quarterly
1000,7,Monday,16 hours,218,Monthly
1482,7,Monday,16 hours,183,Bi-monthly
2055,7,Monday,16 hours,181,Bi-monthly
1342,7,Tuesday,16 hours,193,Quarterly
1978,7,Tuesday,16 hours,248,Bi-monthly
1147,7,Tuesday,16 hours,159,Quarterly
1535,7,Tuesday,16 hours,177,Quarterly
1633,7,Tuesday,16 hours,165,Bi-monthly
402,7,Wednesday,16 hours,183,Quarterly
2094,7,Wednesday,16 hours,191,Monthly
1650,7,Wednesday,16 hours,151,Bi-monthly
1344,7,Wednesday,16 hours,162,Bi-monthly
1235,7,Wednesday,16 hours,152,Quarterly
2009,7,Thursday,16 hours,187,Monthly
1947,7,Thursday,16 hours,291,Quarterly
1743,7,Thursday,16 hours,230,Bi-monthly
1851,7,Thursday,16 hours,163,Quarterly
1663,7,Friday,16 hours,190,Quarterly
1886,7,Friday,16 hours,190,Bi-monthly
599,7,Friday,16 hours,246,Monthly
1758,7,Friday,16 hours,201,Quarterly
2027,7,Monday,16 hours,186,Bi-monthly
1466,7,Monday,16 hours,201,Quarterly
1596,7,Monday,16 hours,156,Bi-monthly
1146,7,Monday,16 hours,214,Quarterly
1328,7,Monday,16 hours,160,Quarterly
1038,7,Tuesday,16 hours,170,Quarterly
1054,7,Tuesday,16 hours,182,Bi-monthly
2151,7,Tuesday,16 hours,206,Quarterly
1652,7,Tuesday,16 hours,254,Bi-monthly
1835,7,Wednesday,16 hours,192,Bi-monthly
1865,7,Wednesday,16 hours,192,Quarterly
1116,7,Wednesday,16 hours,186,Bi-monthly
1680,7,Wednesday,16 hours,221,Bi-monthly
1251,7,Thursday,16 hours,195,Bi-monthly
1481,7,Thursday,16 hours,186,Bi-monthly
1703,7,Thursday,16 hours,192,Bi-monthly
1749,7,Thursday,16 hours,283,Monthly
1250,7,Friday,16 hours,290,Bi-monthly
1730,7,Friday,16 hours,361,Bi-monthly
1323,7,Friday,16 hours,156,Bi-monthly
2016,7,Monday,16 hours,156,Quarterly
1590,7,Monday,16 hours,187,Quarterly
1853,7,Monday,16 hours,190,Quarterly
2044,7,Monday,16 hours,156,Quarterly
1186,7,Monday,16 hours,215,Bi-monthly
1572,7,Tuesday,16 hours,257,Bi-monthly
46,7,Tuesday,16 hours,212,Quarterly
980,7,Tuesday,16 hours,179,Bi-monthly
1598,7,Tuesday,16 hours,268,Bi-monthly
1591,7,Wednesday,16 hours,215,Monthly
1649,7,Wednesday,16 hours,253,Bi-monthly
1988,7,Wednesday,16 hours,245,Quarterly
517,7,Wednesday,16 hours,235,Monthly
1774,7,Thursday,16 hours,201,Quarterly
380,7,Thursday,16 hours,241,Quarterly
737,7,Thursday,16 hours,303,Quarterly
484,7,Thursday,16 hours,208,Quarterly
1363,7,Friday,16 hours,185,Quarterly
1588,7,Friday,16 hours,230,Bi-monthly
667,7,Friday,16 hours,181,Quarterly
1712,7,Friday,16 hours,256,Bi-monthly
1492,7,Monday,16 hours,181,Bi-monthly
1484,7,Monday,16 hours,175,Quarterly
615,7,Monday,16 hours,387,Monthly
75,7,Monday,16 hours,198,Monthly
1792,7,Tuesday,16 hours,310,Bi-monthly
1049,7,Tuesday,16 hours,202,Quarterly
831,7,Tuesday,16 hours,160,Bi-monthly
938,7,Tuesday,16 hours,179,Quarterly
1934,7,Wednesday,16 hours,237,Quarterly
1603,7,Wednesday,16 hours,156,Quarterly
1871,7,Wednesday,16 hours,183,Quarterly
1939,7,Wednesday,16 hours,191,Quarterly
1667,7,Wednesday,16 hours,166,Quarterly
1738,7,Thursday,16 hours,286,Bi-monthly
1579,7,Thursday,16 hours,229,Bi-monthly
1854,7,Thursday,16 hours,220,Quarterly
1600,7,Friday,16 hours,275,Quarterly
35,7,Friday,16 hours,320,Bi-monthly
1414,7,Friday,16 hours,194,Quarterly
1532,7,Monday,16 hours,230,Quarterly
1735,7,Monday,16 hours,204,Bi-monthly
1786,7,Monday,16 hours,191,Quarterly
1816,7,Monday,16 hours,249,Bi-monthly
1646,7,Tuesday,16 hours,230,Bi-monthly
1528,7,Tuesday,16 hours,232,Quarterly
1813,7,Tuesday,16 hours,211,Quarterly
1555,7,Tuesday,16 hours,272,Monthly
1058,7,Wednesday,16 hours,200,Bi-monthly
1401,7,Wednesday,16 hours,216,Quarterly
2006,7,Wednesday,16 hours,229,Quarterly
1674,7,Wednesday,16 hours,228,Bi-monthly
1614,7,Thursday,16 hours,226,Bi-monthly
1748,7,Thursday,16 hours,200,Bi-monthly
1959,7,Thursday,16 hours,218,Bi-monthly
1981,7,Thursday,16 hours,223,Quarterly
1435,7,Friday,16 hours,186,Bi-monthly
843,7,Friday,16 hours,230,Bi-monthly
812,7,Friday,16 hours,220,Quarterly
1940,7,Friday,16 hours,218,Quarterly
1022,7,Monday,16 hours,197,Monthly
1772,7,Monday,16 hours,184,Quarterly
1830,7,Monday,16 hours,201,Bi-monthly
1858,7,Monday,16 hours,211,Quarterly
1021,7,Tuesday,16 hours,232,Bi-monthly
1290,7,Tuesday,16 hours,185,Quarterly
1880,7,Tuesday,16 hours,216,Bi-monthly
79,7,Tuesday,16 hours,194,Quarterly
1684,7,Wednesday,16 hours,308,Bi-monthly
2017,7,Wednesday,16 hours,242,Bi-monthly
1569,7,Wednesday,16 hours,260,Quarterly
441,7,Thursday,16 hours,180,Quarterly
1272,7,Thursday,16 hours,230,Quarterly
1187,7,Thursday,16 hours,224,Quarterly
1931,7,Friday,16 hours,350,Quarterly
1819,7,Friday,16 hours,254,Bi-monthly
971,7,Friday,16 hours,210,Bi-monthly
199,7,Monday,16 hours,224,Bi-monthly
410,7,Monday,16 hours,208,Quarterly
1062,7,Monday,16 hours,329,Monthly
1669,7,Tuesday,16 hours,224,Bi-monthly
1826,7,Tuesday,16 hours,213,Quarterly
1822,7,Tuesday,16 hours,201,Bi-monthly
1638,7,Tuesday,16 hours,234,Bi-monthly
1795,7,Wednesday,16 hours,247,Quarterly
1203,7,Wednesday,16 hours,194,Quarterly
1456,7,Wednesday,16 hours,289,Bi-monthly
872,7,Thursday,16 hours,284,Quarterly
1728,7,Thursday,16 hours,208,Bi-monthly
1204,7,Thursday,16 hours,210,Quarterly
1498,7,Thursday,16 hours,197,Quarterly
1540,7,Friday,16 hours,300,Bi-monthly
1789,7,Friday,16 hours,235,Monthly
1138,7,Friday,16 hours,240,Monthly
1860,7,Monday,16 hours,220,Bi-monthly
1997,7,Monday,16 hours,241,Quarterly
1551,7,Monday,16 hours,261,Quarterly
1542,7,Tuesday,16 hours,308,Bi-monthly
1678,7,Tuesday,16 hours,236,Quarterly
319,7,Tuesday,16 hours,325,Monthly
2074,7,Wednesday,16 hours,232,Monthly
1884,7,Wednesday,16 hours,221,Monthly
1960,7,Wednesday,16 hours,315,Monthly
1305,7,Thursday,16 hours,259,Bi-monthly
1541,7,Thursday,16 hours,320,Bi-monthly
1756,8,Thursday,16 hours,69,Monthly
1848,8,Thursday,16 hours,253,Monthly
1200,8,Thursday,16 hours,192,Monthly
1397,8,Thursday,16 hours,140,Monthly
1558,8,Thursday,16 hours,248,Monthly
1707,8,Friday,16 hours,217,Monthly
1776,8,Friday,16 hours,194,Monthly
2011,8,Friday,16 hours,159,Monthly
2080,8,Friday,16 hours,150,Monthly
1775,8,Friday,16 hours,155,Monthly
2081,8,Friday,16 hours,0,Monthly
2106,8,Monday,16 hours,131,Monthly
1145,8,Monday,16 hours,284,Monthly
1740,8,Monday,16 hours,110,Monthly
1976,8,Monday,16 hours,168,Monthly
1042,8,Monday,16 hours,148,Monthly
1985,8,Tuesday,16 hours,309,Monthly
1338,8,Tuesday,16 hours,98,Monthly
1971,8,Tuesday,16 hours,257,Monthly
1354,8,Tuesday,16 hours,116,Monthly
1828,8,Tuesday,16 hours,128,Monthly
1387,8,Wednesday,16 hours,130,Monthly
1670,8,Wednesday,16 hours,149,Monthly
1910,8,Wednesday,16 hours,265,Monthly
409,8,Wednesday,16 hours,221,Monthly
2058,8,Thursday,16 hours,336,Monthly
1846,8,Thursday,16 hours,121,Monthly
1124,8,Thursday,16 hours,348,Monthly
1244,8,Thursday,16 hours,86,Monthly
1380,8,Friday,16 hours,327,Monthly
1329,8,Friday,16 hours,92,Monthly
1866,8,Friday,16 hours,252,Monthly
1561,8,Friday,16 hours,94,Monthly
485,8,Friday,16 hours,176,Monthly
1844,8,Monday,16 hours,129,Monthly
749,8,Monday,16 hours,94,Monthly
690,8,Monday,16 hours,148,Monthly
1376,8,Monday,16 hours,365,Monthly
1148,8,Monday,16 hours,155,Monthly
1299,8,Tuesday,16 hours,170,Monthly
403,8,Tuesday,16 hours,164,Monthly
768,8,Tuesday,16 hours,247,Monthly
1132,8,Tuesday,16 hours,152,Monthly
1977,8,Tuesday,16 hours,40,Monthly
1467,8,Tuesday,16 hours,159,Monthly
1463,8,Wednesday,16 hours,94,Monthly
386,8,Wednesday,16 hours,211,Monthly
1164,8,Wednesday,16 hours,202,Monthly
1922,8,Wednesday,16 hours,289,Monthly
805,8,Wednesday,16 hours,75,Monthly
1969,8,Thursday,16 hours,121,Monthly
1900,8,Thursday,16 hours,335,Monthly
577,8,Thursday,16 hours,150,Monthly
1713,8,Thursday,16 hours,225,Monthly
1907,8,Friday,16 hours,193,Monthly
1525,8,Friday,16 hours,129,Monthly
1486,8,Friday,16 hours,149,Monthly
1444,8,Friday,16 hours,55,Monthly
1682,8,Friday,16 hours,149,Monthly
1488,8,Friday,16 hours,136,Monthly
333,8,Monday,16 hours,158,Monthly
1702,8,Monday,16 hours,81,Monthly
10,8,Monday,16 hours,220,Monthly
933,8,Monday,16 hours,233,Monthly
1548,8,Monday,16 hours,173,Monthly
308,8,Tuesday,16 hours,115,Monthly
671,8,Tuesday,16 hours,151,Monthly
1461,8,Tuesday,16 hours,198,Monthly
1367,8,Tuesday,16 hours,125,Monthly
664,8,Tuesday,16 hours,196,Monthly
1791,8,Wednesday,16 hours,284,Monthly
396,8,Wednesday,16 hours,256,Monthly
521,8,Wednesday,16 hours,191,Monthly
279,8,Wednesday,16 hours,108,Monthly
1554,8,Thursday,16 hours,261,Monthly
981,8,Thursday,16 hours,106,Monthly
2061,8,Thursday,16 hours,136,Monthly
868,8,Thursday,16 hours,320,Monthly
1221,8,Friday,16 hours,159,Monthly
1909,8,Friday,16 hours,181,Monthly
1872,8,Friday,16 hours,232,Monthly
1036,8,Friday,16 hours,146,Monthly
652,8,Friday,16 hours,206,Monthly
1787,8,Monday,16 hours,198,Monthly
2007,8,Monday,16 hours,147,Monthly
1881,8,Monday,16 hours,156,Monthly
827,8,Monday,16 hours,197,Monthly
602,8,Monday,16 hours,189,Monthly
877,8,Tuesday,16 hours,245,Monthly
34,8,Tuesday,16 hours,158,Monthly
275,8,Tuesday,16 hours,270,Monthly
533,8,Tuesday,16 hours,79,Monthly
1063,8,Tuesday,16 hours,175,Monthly
756,8,Wednesday,16 hours,234,Monthly
821,8,Wednesday,16 hours,206,Monthly
570,8,Wednesday,16 hours,311,Monthly
564,8,Thursday,16 hours,212,Monthly
274,8,Thursday,16 hours,177,Monthly
1831,8,Thursday,16 hours,156,Monthly
815,8,Thursday,16 hours,241,Monthly
242,8,Thursday,16 hours,166,Monthly
1984,8,Friday,16 hours,258,Monthly
1950,8,Friday,16 hours,198,Monthly
775,8,Friday,16 hours,371,Monthly
391,8,Monday,16 hours,230,Monthly
1581,8,Monday,16 hours,226,Monthly
1613,8,Monday,16 hours,258,Monthly
2047,8,Monday,16 hours,167,Monthly
1751,8,Tuesday,16 hours,398,Monthly
1552,8,Tuesday,16 hours,269,Monthly
1941,8,Tuesday,16 hours,279,Monthly
1553,8,Wednesday,16 hours,339,Monthly
134,8,Wednesday,16 hours,252,Monthly
1686,8,Wednesday,16 hours,358,Monthly
1000,8,Thursday,16 hours,218,Monthly
2094,8,Thursday,16 hours,191,Monthly
2009,8,Thursday,16 hours,187,Monthly
599,8,Thursday,16 hours,246,Monthly
1749,8,Friday,16 hours,283,Monthly
1591,8,Friday,16 hours,215,Monthly
517,8,Friday,16 hours,235,Monthly
615,8,Monday,16 hours,387,Monthly
75,8,Monday,16 hours,198,Monthly
1555,8,Monday,16 hours,272,Monthly
1022,8,Tuesday,16 hours,197,Monthly
1062,8,Tuesday,16 hours,329,Monthly
1789,8,Tuesday,16 hours,235,Monthly
1138,8,Wednesday,16 hours,240,Monthly
319,8,Wednesday,16 hours,325,Monthly
2074,8,Wednesday,16 hours,232,Monthly
1884,8,Thursday,16 hours,221,Monthly
1960,8,Thursday,16 hours,315,Monthly
1756,9,Thursday,16 hours,69,Monthly
1810,9,Thursday,16 hours,60,Bi-monthly
1848,9,Thursday,16 hours,253,Monthly
2169,9,Thursday,16 hours,80,Bi-monthly
1200,9,Thursday,16 hours,192,Monthly
1397,9,Thursday,16 hours,140,Monthly
1558,9,Friday,16 hours,248,Monthly
1707,9,Friday,16 hours,217,Monthly
1776,9,Friday,16 hours,194,Monthly
2011,9,Friday,16 hours,159,Monthly
2080,9,Monday,16 hours,150,Monthly
1775,9,Monday,16 hours,155,Monthly
2081,9,Monday,16 hours,0,Monthly
2106,9,Monday,16 hours,131,Monthly
1711,9,Monday,16 hours,0,Bi-monthly
1811,9,Monday,16 hours,0,Bi-monthly
833,9,Monday,16 hours,103,Bi-monthly
1145,9,Monday,16 hours,284,Monthly
1740,9,Monday,16 hours,110,Monthly
1976,9,Tuesday,16 hours,168,Monthly
1042,9,Tuesday,16 hours,148,Monthly
1985,9,Tuesday,16 hours,309,Monthly
1338,9,Tuesday,16 hours,98,Monthly
2041,9,Tuesday,16 hours,38,Bi-monthly
1971,9,Wednesday,16 hours,257,Monthly
1354,9,Wednesday,16 hours,116,Monthly
1324,9,Wednesday,16 hours,135,Bi-monthly
1828,9,Wednesday,16 hours,128,Monthly
1387,9,Wednesday,16 hours,130,Monthly
1670,9,Wednesday,16 hours,149,Monthly
1210,9,Thursday,16 hours,143,Bi-monthly
586,9,Thursday,16 hours,184,Bi-monthly
1111,9,Thursday,16 hours,14,Bi-monthly
1268,9,Thursday,16 hours,15,Bi-monthly
1358,9,Thursday,16 hours,93,Bi-monthly
878,9,Thursday,16 hours,31,Bi-monthly
1910,9,Thursday,16 hours,265,Monthly
2033,9,Thursday,16 hours,138,Bi-monthly
1285,9,Friday,16 hours,91,Bi-monthly
409,9,Friday,16 hours,221,Monthly
2058,9,Friday,16 hours,336,Monthly
270,9,Friday,16 hours,21,Bi-monthly
1846,9,Friday,16 hours,121,Monthly
1856,9,Friday,16 hours,21,Bi-monthly
1124,9,Monday,16 hours,348,Monthly
743,9,Monday,16 hours,71,Bi-monthly
1474,9,Monday,16 hours,155,Bi-monthly
1127,9,Monday,16 hours,43,Bi-monthly
1929,9,Monday,16 hours,74,Bi-monthly
1244,9,Monday,16 hours,86,Monthly
1380,9,Tuesday,16 hours,327,Monthly
1696,9,Tuesday,16 hours,24,Bi-monthly
591,9,Tuesday,16 hours,74,Bi-monthly
1917,9,Tuesday,16 hours,94,Bi-monthly
1329,9,Tuesday,16 hours,92,Monthly
1518,9,Tuesday,16 hours,26,Bi-monthly
1563,9,Tuesday,16 hours,148,Bi-monthly
1866,9,Wednesday,16 hours,252,Monthly
1924,9,Wednesday,16 hours,28,Bi-monthly
1218,9,Wednesday,16 hours,65,Bi-monthly
1561,9,Wednesday,16 hours,94,Monthly
1662,9,Wednesday,16 hours,91,Bi-monthly
1754,9,Wednesday,16 hours,130,Bi-monthly
485,9,Wednesday,16 hours,176,Monthly
1844,9,Thursday,16 hours,129,Monthly
749,9,Thursday,16 hours,94,Monthly
1402,9,Thursday,16 hours,62,Bi-monthly
390,9,Thursday,16 hours,58,Bi-monthly
1091,9,Thursday,16 hours,64,Bi-monthly
397,9,Thursday,16 hours,85,Bi-monthly
1893,9,Thursday,16 hours,132,Bi-monthly
1857,9,Thursday,16 hours,83,Bi-monthly
629,9,Thursday,16 hours,100,Bi-monthly
467,9,Thursday,16 hours,82,Bi-monthly
690,9,Friday,16 hours,148,Monthly
1376,9,Friday,16 hours,365,Monthly
1381,9,Friday,16 hours,34,Bi-monthly
122,9,Friday,16 hours,100,Bi-monthly
625,9,Friday,16 hours,84,Bi-monthly
1892,9,Friday,16 hours,58,Bi-monthly
1409,9,Friday,16 hours,35,Bi-monthly
555,9,Friday,16 hours,123,Bi-monthly
1148,9,Monday,16 hours,155,Monthly
502,9,Monday,16 hours,117,Bi-monthly
1245,9,Monday,16 hours,96,Bi-monthly
1720,9,Monday,16 hours,172,Bi-monthly
1299,9,Monday,16 hours,170,Monthly
1213,9,Monday,16 hours,71,Bi-monthly
403,9,Monday,16 hours,164,Monthly
80,9,Tuesday,16 hours,184,Bi-monthly
1750,9,Tuesday,16 hours,258,Bi-monthly
573,9,Tuesday,16 hours,91,Bi-monthly
935,9,Tuesday,16 hours,70,Bi-monthly
1368,9,Tuesday,16 hours,88,Bi-monthly
1529,9,Tuesday,16 hours,116,Bi-monthly
768,9,Wednesday,16 hours,247,Monthly
1246,9,Wednesday,16 hours,126,Bi-monthly
1132,9,Wednesday,16 hours,152,Monthly
1977,9,Wednesday,16 hours,40,Monthly
1016,9,Wednesday,16 hours,149,Bi-monthly
545,9,Wednesday,16 hours,196,Bi-monthly
1467,9,Thursday,16 hours,159,Monthly
471,9,Thursday,16 hours,67,Bi-monthly
1859,9,Thursday,16 hours,57,Bi-monthly
1923,9,Thursday,16 hours,94,Bi-monthly
1243,9,Thursday,16 hours,144,Bi-monthly
826,9,Thursday,16 hours,107,Bi-monthly
2026,9,Thursday,16 hours,83,Bi-monthly
1463,9,Thursday,16 hours,94,Monthly
1715,9,Thursday,16 hours,92,Bi-monthly
386,9,Friday,16 hours,211,Monthly
1504,9,Friday,16 hours,82,Bi-monthly
1506,9,Friday,16 hours,101,Bi-monthly
1833,9,Friday,16 hours,156,Bi-monthly
921,9,Friday,16 hours,116,Bi-monthly
1863,9,Friday,16 hours,64,Bi-monthly
1472,9,Friday,16 hours,95,Bi-monthly
1164,9,Monday,16 hours,202,Monthly
1922,9,Monday,16 hours,289,Monthly
805,9,Monday,16 hours,75,Monthly
13,9,Monday,16 hours,125,Bi-monthly
1589,9,Monday,16 hours,203,Bi-monthly
1516,9,Tuesday,16 hours,196,Bi-monthly
1383,9,Tuesday,16 hours,96,Bi-monthly
978,9,Tuesday,16 hours,126,Bi-monthly
324,9,Tuesday,16 hours,107,Bi-monthly
428,9,Tuesday,16 hours,47,Bi-monthly
1352,9,Tuesday,16 hours,172,Bi-monthly
1364,9,Tuesday,16 hours,145,Bi-monthly
1096,9,Wednesday,16 hours,85,Bi-monthly
1458,9,Wednesday,16 hours,127,Bi-monthly
1515,9,Wednesday,16 hours,109,Bi-monthly
1452,9,Wednesday,16 hours,127,Bi-monthly
1969,9,Wednesday,16 hours,121,Monthly
781,9,Wednesday,16 hours,88,Bi-monthly
1900,9,Thursday,16 hours,335,Monthly
1766,9,Thursday,16 hours,297,Bi-monthly
719,9,Thursday,16 hours,89,Bi-monthly
1389,9,Thursday,16 hours,123,Bi-monthly
1499,9,Thursday,16 hours,88,Bi-monthly
1067,9,Friday,16 hours,89,Bi-monthly
1737,9,Friday,16 hours,87,Bi-monthly
1838,9,Friday,16 hours,156,Bi-monthly
577,9,Friday,16 hours,150,Monthly
518,9,Friday,16 hours,173,Bi-monthly
1713,9,Friday,16 hours,225,Monthly
840,9,Monday,16 hours,112,Bi-monthly
542,9,Monday,16 hours,139,Bi-monthly
1907,9,Monday,16 hours,193,Monthly
702,9,Monday,16 hours,101,Bi-monthly
2136,9,Monday,16 hours,174,Bi-monthly
1327,9,Monday,16 hours,121,Bi-monthly
1761,9,Monday,16 hours,93,Bi-monthly
1607,9,Tuesday,16 hours,117,Bi-monthly
1279,9,Tuesday,16 hours,152,Bi-monthly
1525,9,Tuesday,16 hours,129,Monthly
1090,9,Tuesday,16 hours,128,Bi-monthly
1078,9,Tuesday,16 hours,78,Bi-monthly
1152,9,Tuesday,16 hours,165,Bi-monthly
1242,9,Tuesday,16 hours,150,Bi-monthly
1486,9,Wednesday,16 hours,149,Monthly
1194,9,Wednesday,16 hours,120,Bi-monthly
1150,9,Wednesday,16 hours,132,Bi-monthly
1248,9,Wednesday,16 hours,184,Bi-monthly
1726,9,Wednesday,16 hours,92,Bi-monthly
305,9,Wednesday,16 hours,164,Bi-monthly
1258,9,Thursday,16 hours,210,Bi-monthly
1444,9,Thursday,16 hours,55,Monthly
1682,9,Thursday,16 hours,149,Monthly
751,9,Thursday,16 hours,125,Bi-monthly
584,9,Thursday,16 hours,138,Bi-monthly
1885,9,Thursday,16 hours,163,Bi-monthly
1488,9,Friday,16 hours,136,Monthly
1912,9,Friday,16 hours,118,Bi-monthly
333,9,Friday,16 hours,158,Monthly
817,9,Friday,16 hours,119,Bi-monthly
972,9,Friday,16 hours,89,Bi-monthly
1882,9,Friday,16 hours,89,Bi-monthly
1335,9,Friday,16 hours,125,Bi-monthly
1594,9,Friday,16 hours,83,Bi-monthly
685,9,Monday,16 hours,141,Bi-monthly
1894,9,Monday,16 hours,140,Bi-monthly
603,9,Monday,16 hours,143,Bi-monthly
1369,9,Monday,16 hours,108,Bi-monthly
1796,9,Monday,16 hours,141,Bi-monthly
1702,9,Monday,16 hours,81,Monthly
556,9,Monday,16 hours,128,Bi-monthly
1151,9,Tuesday,16 hours,133,Bi-monthly
1393,9,Tuesday,16 hours,110,Bi-monthly
1906,9,Tuesday,16 hours,141,Bi-monthly
2148,9,Tuesday,16 hours,132,Bi-monthly
733,9,Tuesday,16 hours,228,Bi-monthly
1966,9,Tuesday,16 hours,83,Bi-monthly
2018,9,Wednesday,16 hours,179,Bi-monthly
1660,9,Wednesday,16 hours,121,Bi-monthly
1533,9,Wednesday,16 hours,155,Bi-monthly
2057,9,Wednesday,16 hours,105,Bi-monthly
334,9,Wednesday,16 hours,120,Bi-monthly
1752,9,Wednesday,16 hours,132,Bi-monthly
10,9,Thursday,16 hours,220,Monthly
779,9,Thursday,16 hours,105,Bi-monthly
1483,9,Thursday,16 hours,85,Bi-monthly
1888,9,Thursday,16 hours,163,Bi-monthly
2042,9,Thursday,16 hours,164,Bi-monthly
1517,9,Thursday,16 hours,128,Bi-monthly
1574,9,Friday,16 hours,168,Bi-monthly
